tweet,label
o dị egwu oo,2
ike gwụrụ mụ honestly,2
bia onye ara buhari bu headmaster ndi idiot,2
biko jee luo nwanyi oburo abali obuna ina akwughali n iru apex nah markis acho umu achikota ekweonu a ina adiba ebughali,2
o gaghi ara ahu now ya ra ma ahu homeys a vuo ya one time,2
nwere okpo duwagi onu,2
ezigbo ara abali asaa nayi ha,2
amadi ọha gbagbuo gi ejula,2
ịdị sure egwu gị naatụzị m,2
chineke mu ehhh chukwu ga akpò gi òku õnye ara ka i bu,2
rie nsi awo adirom eme ife aka,2
zeal onye ara abeg carry ya wahala dey go,2
akwuna kwuwaa gị ọnụ there,2
na okuko ana anyüka nsi bu na õbagwu dî absent,2
mechie ọnụ gị ebe ahụ,2
awon horticulturist ndi ara,2
nekwa gi nekwa case,2
i wonder ooo ndi iberibe,2
a story of a prey love ndi mmuo mgbo piawasi kwa gi anya anu mpama,2
imara mechie onu,2
okwa unu afugo okwu na uka,2
ashawo ga ebe akwa nwa na nka,2
na lie onye duwa duwa like you,2
o ha ahu onwe ya nime ndagwurugwu,2
chineke ga akpo gi oku,2
jinx onye anwuru,2
rain coat ahu kpuchie gi dia,2
ari rapu okwu ifea bụ public space sha,2
igbo na gbakwa mmadu isi,2
odika anu mpama bu anu na apu ara ka obu anu na eme nzuzu,2
nigeria bu ebe naato ochi,2
of all odd names na enoch dem give you odikwa egwu,2
no iota of truth nà ímé ọkwu ahụ nwanne  is all a joke,2
isi mgbaka na eme the idiot,2
nna odikwa egwu,2
okwu nkasi obi e pain am,2
uwa ri nwa mkpirishi mana onye mebie uwa ya kwuo anyi ugwo ya,2
puo gakwanu ebe o so gi nuo beer ugboro asaa kwa ubochi afo gi gadi ka nwanyi di ime e kwucha m,2
uche gị na ihe ọjọọ gbara akwụkwọ sị ya ndo,2
but e ga erigbu onwe gi na nri dunlop tire,2
as in ehh ihe nka di egwu,2
o newu m ewuokwa i nwee weight m gebu gi ebuoya asa ñuchalu m one borpino pino sechaalu m one shhh  bugodu a rap god,2
lol  chukwunna kpo ya oku,2
unu choro igbu m,2
fuckuo off nne onye ara,2
nna eh ike gwụrụ,2
osi na ọgwụ no na ọtụ gị biko kàm la go dị gị ofu ọnụ,2
barca ndi ara,2
hmm lee ha ndị mmicha,2
onye nzuzu ka o bu,2
at your big age kate otu a iha ezigbo agbogho di ka gi,2
ekwensu and chineke combined kpo gi oku idiot,2
ịdị egwú nwanne chọọ,2
m ga block gị njakiri go back,2
firmiho said ssshhhh mmechionu onu nsi,2
lmfao nwoke m mechi onu gi a ma m oge e jere nuta nne gi or stuff like that,2
mechie onu dia,2
ejerome uka o ike gwuru m,2
onye si na ihe anyi na eme enwero isianyi ebere isi ya tinye ka onwe isi,2
nna eh ike gwụrụ ha nọkata ha kogheribe,2
o gini bukwanu nsogbu onye nkea,2
lol chai patch one nsogbu,2
nwoke ahụ bụ ònye ọjọọ since uwa yá,2
giroud onye oshiiiiiii,2
another explosion in lagos again 2020 kwakolu ngwongwo gi naba biko shior,2
ọ bụzi ka ife nlachasi si adi nsogbu dịkwa,2
oga ekwe mu na ha eme ndi iberibe,2
ụmụnna gị there,2
tawaa gị ọnụ,2
posh ibiakwa  okwa noo 100mb bia twitter ikofusi akuko,2
onye bụ orphan anaghị agwọ ọgwụ ego,2
si gi rijuo nsi afo  ala were gi,2
gi zawazie cross onye ogbu madu,2
ndiigbo ewerela anya ha hu nti ha nobodo a kedukwanu ihe onye ofe mmanu nkea na akogheridi,2
kwa nyere onwe gi ugwu,2
ezigbote nsogbu abatago zion oh,2
e buro ezigbo mmadu,2
ọhụrụ ntàntá gị kedu ihe ọ na achiru,2
im sorry i apologize for that asim otolo gbagbuo gi there ya ka amadioha kugbuo gi make ogun fire you kitipka gbazuo gi ahu ewu,2
ndi madrid a ehn ike gwuru,2
akpa nsogbu ka ha bu bag of trouble in english,2
egwu ndi mgbu,2
nnaaaa e ndi mgbu,2
nwokem nnoo nwayo,2
biko wepu anya nala  na ala ga gbazikwa gi ara   phyno,2
nkita rawachakwa gi anya,2
ihe nka ogae yi ya ka akwa,2
ndi na ta anu madu,2
ụmụ azụ a adịghịkwa mean oo so no money no fuck,2
ij hapum aka biko ike gi adirom,2
inaghi atu ujo oku okwaya,2
propaganda gbuo gi dee,2
ezigbo afo anu,2
nkita riforu gi nsi wtf,2
negodu onye nzuzu,2
fa naakọ ka ndị emefulu uche,2
ihe nkea obu eziokwu chinekeeee nomoreloss dead ke chukwu biko ekwena udili onwu nkea rip,2
hackers ndi mmuo,2
ike the thing gwụrụ mmadụ,2
hehehehe the thing dị nnọọ egwu,2
ike gwuru nwoke,2
shit be ringing in my head since last month umu aka ga egbu mmadu with bills,2
ekwuzine ihe nwata nkene ime aru,2
mana anyi unu nwekwere onu ojoo  willie to wilberforce,2
if na cruise may ekwensu no kpoo gi oku,2
aru mere ndi igbo  so so nani onwa asaa nde puku naira abago voice mail,2
bịa nwokem i naazụ ahịa bra,2
imeghepu ọnụ gị nnọọ i kọọ yati yati ok oo,2
ukwe nkasi obi che echi che ndu gi bere onwe gi akwa,2
great ngwa mechie onu ndo tata,2
ida ogbenye bu onye nzuzu,2
gwa ya anụmanụ mmadụ,2
nna ehhh ife nkea ọ diro gi egwu all the bullets im firing na atụ na ogwe,2
afụ be ghi m ocho okwu dị ka gị since nne ji mụọ m,2
nkem anofego afo ato naka ha ha naekuyeli onu ha gbakwaa oku,2
share one gimme na ibu a ga anyi gbu kwa gi o,2
kedu ihe m ga akoro umu m,2
tbvh ndi ara ndi ara ebe niile,2
akụkọ ndị usa,2
nne ihe nka di egwu ooo,2
nwanne wepu anya nke a gaegbu mmadu,2
ndị a ji mmadụ akwọ ọka,2
ramsey against galatasaray 30 yard strike nko uzochukwu m ga achotara gi utali ooo,2
nya ehnnnnhmmmm nsogbu di ooo,2
onitsha a bụzi ife sọrọ gị neme o nwere onye ga a a tupuru gị ọnụ,2
ezigbo ife ifele tufiakwa,2
mechie onu biko see master,2
anu mpama chineke kpor gi oku,2
ezigbo ndị mgbu ha ama nghọta nife agbanwe go uche gị dị ya,2
mba puta nke chicason kam kuwapu gi onu,2
umu nwanyi igbo mewaa gi obi o,2
okwa ndị marine kingdom,2
apari dagbuo gi there with your foolish mentality onye ara afo anu,2
oga shut up allah is not accepting anything osikwano martyr guy okwa oku mmuo ka o naeje,2
nne welu nwayo ife a bu owgu ineedi now nke bu eziokwu  o na achu kwu aru mgbu,2
ndi chukwu ga akpo oku,2
comman hansa o ndi ara very soon mga eji azịza mịnyecha unu namụ,2
enwe akata tapu gi imi,2
nekwa ndi ara oh,2
ndị oshi project,2
fio fio fiowaa gị ọnụ nene,2
ike gwurum nwannem,2
nne eh odi egwu,2
nwanne hapu ndi anwuru i dey chop abeg,2
you are mad my sisterkafa nwete kwa gi,2
nkita lachaa gi anya dia,2
nsogbu dikwara ufodu,2
ndi onye ofemanu but u pple re life mbaise babes,2
nna gi ka ina akpo neeegaaa i can imagine the response scallywag bloody full,2
opor ara ga agba ndi ara,2
onye àlà  settlegbuo onwe gị dia,2
lmao umu anuofia e si na ulo anumanu wee kpoputa,2
she has kpurula gi na onu since morning gini ka imere sis nky,2
onyea bu ezigbo ezi,2
akwuna ọkụ afuna gị here,2
ndi uwa mmebi,2
kanye egbuo mmadu,2
w  x  x    obodo bu igwe,2
ihe ọbụla gaegbu ha ngwa ngwa biko gbuo ka mmadụ ñụọ mmiri tọgbọ iko biko,2
lol onye obi akpọ,2
unu ebidobeghi ndị ara,2
lol  tahh mechie onu,2
ezigbo onye mgbu,2
hapụ ndị nkọgheli,2
negodu diswan o imaghi otutu oge ego neme ka mmadu tufue onwe ya oburu na ndi ozo anoghi ya na iji ego,2
ndi mgbu na eme eme,2
a salụgo ọkụ,2
ndi nwoke bu akpa dorti,2
ndi gbara attach,2
elon musk onye mgbu,2
ihe nke a ewe gi ehlolz,2
harry o e ga e gbu mmadu,2
chukwu ekwena ka ngwele gba aji na wa to you o ngwa go and eat ya hungry,2
kwiwapụ gị ọnụ okpo,2
ndi ugwu hausa na enye anyi ezigbo nsogbu na ala anyi,2
ato kwa m na njo ubosi a bikonu,2
ike gwuru aga na eme na a na achu twitter fame kwute abum onu,2
unu di egwu ndi nigeria tufiakwa unu,2
amaro dim ihe i koga,2
as nwoke i che na i bu so mmadu si na i bu okuko imaghi ihe oputara nsogbu,2
ezigbo tufiakwa nne,2
iwe ji gi,2
lol emeka nsogbu dikwa,2
zukwaanu ike  see which shege odiegwu,2
nnukwu onye egwu,2
chukwu napụta ekwensu ike,2
odi egwu ooo,2
nkịta rachaa okenye aruruala nke a anya,2
kpụrụ kpụrụ ka ewu na anyụ mana ọ nyuwa para ị màrà na nsogbu di,2
sachie gi agba ilechara dimkpa ha ka papa adanna kpoo ya lil bromaka chuks ofu mkpulu egwu adirozi gi bu nwata a na anya,2
yup peeps afo tara mmiri basically,2
hahahahaaha nwanne iwe nonuma gi di too much,2
lol iberibe nenye onye ara morale,2
doesnt deserve any form of pity ndi nkalagu gaejiri ogwu kugbuoya,2
onye isi okpukpu bia lee ya ebea las lasife achoro ima bu na ipasi kwa,2
stanley nwere venom obughi onu ojoo,2
fire pukwa gi onu,2
mgbe aguru gị history gị ga mara na ọnụ ọjọ na egbu mmadụ,2
prisca i nwere problem,2
nke a afugbuola some souls,2
ndia ga piawa gi isi one day,2
ya na nsogbu ya na ele cartoon,2
nne ehhh  umu nwoke ndia bu ihe ozo,2
nezienu idiot  na asi mmadu jee singles show,2
nwanna e di wicked oo   lagos state,2
onye ara ogbete,2
nna ehhh ike gwuru,2
my sister uwaa di egwu,2
chukwu ga kpokwa gi oku there,2
ike just kwu oto wee gwum,2
ndi iberibe ndi ara,2
ya gba m ara no wahala,2
ndi obi nkume,2
no mind am kip kwayet dia ineme chochocho,2
nye ya nkegiohapuzialum nke m kam nwee ike ilotaba otu nkwo biko,2
on   radio charlie  x   onye ara,2
onye ara ma akwa ewu yoruba,2
nna hapu asusu a i na asu ebe a i choro ikwu okwu i suo ihe mmadu nile ga aghotaapuo ebe a oòo any way shaa whether good or bad i will and can never support baba bubu,2
isi adiro gi mmainugo,2
cheii chineke napu ekwensu ike,2
i biakwa ndị otu anyị bụzi ụmụ ekwensu ọ kwa ya ngwa gaa jụa nwunye m mana ịñụ mmanya dị ụdị na ụdị,2
tinubu onye ara,2
ok but i dint iwu ezigbo aturu,2
mtche ihe a now onwughi iberibe,2
bwahahahahaha ocho okwu,2
onye ufu obi obi akpo,2
aligo imana eweziga nsogbu uwaamakwanum onyem ka nma ya melu ina egoli marakwa na obinigwe na afukwa gi,2
lmaoooo jeeso dis boi ibu ezigbo anumpama,2
mel zukwaanu ike ka ekpere rụọ ọrụ nisi gị,2
ezigbote ike gwuru m,2
ọkwa unu afụgonu ndị a bikonu ọ sì nọ special package chai  ìjè atọ nù nụna i cover myself with blood of jesus,2
igboooo igboooo oooo igbo  igbo na agba kwa mmadu ara,2
wow ndi mmadu self,2
ụdị ara ga agba go dị na hall ehh,2
ekwensu kpo gị ọkụ dia ma gị ma the soldier ana ara mechie gị ntị ezeule,2
nnam ike agwugom atubarom anya na oga dilianyi otua kedu onye anyi mehjoh,2
thank you sọọ ụmụaka this days eh ìfẹ nke a gụrụ m ike,2
my brother ike gwuru,2
what will i be doing with a roommate i cherish my privacy wella even ugbua sef naanim bi na my flat achorom onye ga abia na anokpaghalim aru biko as per di ncha ncha ahu gbuo gi ebea,2
e nke gi,2
biko amụ ahụ ga adị  ezigbote mkpa biko kitipka shift go dị one side,2
just negodu elu gi na ilo,2
mazpa iwu onye ara,2
bros o  ife umu nwanyi noro this app di egwu,2
belukwa ebelu ooh nenegodu ihe nji maka ya kpoo gi fess,2
na how future take enter for verse 2 na ein mad pass ooh dah iberibe naenye onye ara moraledah line na bomb,2
elu nwuru oku ala nwuru oku,2
ndi ugwu nisi mgbaka,2
mmụọ ha abụghị ụdị nke gị ha nweziri obi a jụrụ ajụ mmụọ ọjọọ,2
hmmm o di egwu o,2
ezigbo iti lol,2
bia ima onye mbu,2
nne eh  ike gwuru,2
little pissed  ndi iberibe,2
now that  is trending ndi igbo ibem biko what is really d meaning of kitikpa and ùchù as in kitikpaùchù gbaa gi,2
udi nri ahu agbaka kwana gi isi,2
nna onu gi ajoooo nya,2
biko nwanne m juo ha ike gwuru,2
ara gaagba ndi ara whether u like am or not,2
onye ara mbaise,2
papa ada bu akpa nsogbu  why u dey drag the whole lawyers na,2
save kwa onwe gi nsogbu bill am more,2
bia ogini bu nsogbu gi,2
thread of akuko ndi mgbu,2
nna m ike gwụrụ,2
zuma ndi obodo ya were ka onye ori,2
bia nwanne mu na gi ga e nwe ezigbo nsogbu today,2
nsogbu a di go,2
nna iji iwe o,2
ụnụ abụọ bú akpà nsị,2
hapu godu diaspora anyi ga amunye ya oku soon,2
nwata ara gi nkpume mü ebü,2
my brother ike gwuru m,2
love and light gbakwa oku,2
chukwu ekwene ihe ojo tufia,2
kitikpa gba gbuo gi there,2
uche nnoro onwe ya na api anointing biko hapu ya aka,2
ọkwa ịchọ ba go nonny ọkwu dis morning,2
giant ndi mmuo,2
ike gwuru o,2
oh my goodness  piapu ya dominatrix nahu o hu domi o ga ekwe ka ha kpocha natrix before o gba 440 chukwu kpo kwa yoku,2
kpodo isi nala chilie ukwu elu,2
echem na ujo anaghi atu gi onye ara,2
just imagine onye nkea akwara juu nisi,2
chuks bụ onye ọjọọ gba ya nkịtị,2
ara gba ndi aragod bless innoson motors,2
ike gwuru everybody o,2
nke a bu ala gbagbuo gi mehn,2
dem be like ndi ara abuo,2
ezi bida mechie gi onu,2
ezigbo ogwu ego nwanne,2
hapugodi onye ekperima mmụọ ahụ,2
ọnụ ọjọọ gị bụ zi highway,2
lol  nna nsogbu di,2
nna ehn ike gwuru mmadu,2
agam a report gi na aka nwanyi onitsha iji obodo nna ya akpu alu,2
ezigbo ndi ara,2
nne mason e gae gbum mmadu,2
udo ukpo mapukwa gi isi,2
ike gwuru nwanne odi ka etito,2
honestly speaking nka bu akuko,2
ekwensu ga ami ha onu,2
ike nigeria gwụrụ mmadụ biko,2
lol onye ume ngwu,2
rie nsi mbata anambra nwee gi ehn,2
just negodi ndi mmadu sef,2
nwannem ike gwurum,2
gbuo gị ebe ahu,2
oga boss  ike gwuru thieves indeed,2
eziokwu ehn utali m di very close,2
nsogbu e nwee problem oooo,2
i wont even bother with  in uyo sef ndi igbo no ebe a uburu fa agbarisigo ike gwuru,2
zukwaanu ike this man ka ekpere rụọ ọrụ nisi gị,2
1 ara 2 gbagbuo 3 gi dere,2
nuche gi now ibu mbadamba,2
eha yaaaa ndo inu kitipo gbawa gi there,2
afam tokwa gị na ọnụ,2
lol i na acho okwu o,2
onye ori ịkpụ anaghi amụ nwa,2
nyachie ya ike,2
kedu onye ana asa isi aaa,2
asiri ehi na cho onwu anaghi ano esi ozu oya na,2
nsogbu dị kwa,2
nkea bu ewu mmeeehhhh,2
ego napkari mmadu,2
twitter egbukwaa mmadu biko onye bukwa nke a,2
umuazi a na akpasu mmadu iwe,2
biko mechie onu gi,2
afam onwu gi erugo,2
umu anuofia ga a kuchalu ukwu si bee ha ga na nke di uwe oji na e jide ndi aghugho si ka a kpoghepu onye ji onu ya wee guo negwu na o bu onye aghugho eziokwu ara di nudi nudi maka a ghotara ka onye isi di nma ga e si kpa udi agwa ahu ndi nzuzu,2
akwunaa oku presidhoe,2
mba dozie deserves nwa isi kpako nata ọnụ,2
onye ara lmao life,2
nwoke sakwara ezigbo aru nne uche gi di na ya,2
ndi obiapkoobi kpo kwara unu akpo oohow can you do this to ameachi,2
are you mad ka ị naapụ ara,2
chukwu ekwekwana ihe ojoo,2
ezi gbuo gi dia,2
ha niile bu ndi iberibe,2
nzụzụ jezuru gị arụ ehụ awụsa mkpị a jụrụ ajụ,2
uchu gbakwa gi,2
the guy bu ezigbote onye ala,2
if not ọ ga adịkwa egwu,2
ekwensu ndi lomance,2
nne ehn d question di egwu,2
anyi anugo ugboro one kunu ga na ako akùkò iberibe nkea,2
onye isi ndi eyeservice,2
tuoyo ogini di,2
odiegwu umu nwanyi amirisigo ndu di gi na aru,2
baba tell them ụmụ ewu,2
umu otu adighi asi ndo,2
lmao ike gwuru,2
iwe gi adilà hot,2
lekwa ghi lekwa onwu ike,2
ike gwurum nna,2
kitikpa gbaa gi na onu,2
lmaooooooo onye ara,2
jua ya nà osi na ike eri nni ọdụmeje ọbụ ọnye si that person gbawara door joor,2
palliative ụmụ ashawo,2
this guyy ahu adirokwa gị oo,2
ike agwula gi,2
angu nke ọjọọ ọ,2
unku bikonu ina enyekwam nsogbu here  imebigo imebigoeezit ur mmebi,2
lekwa gi lee abumonu,2
this life odikwa egwu,2
onye nkea agbakwala nu ara o isi agbahasiala nwa agbogho a,2
o di ka violence juru na tl today fam a wago m,2
like im so confused odikwa egwu,2
nna o gbasara gi,2
nne the matter gwuru m ike ooo,2
lmfaooooooo ike gwuru,2
nnam welcome to north korea of nigeria oro ndi nzuzu na chï obodo a,2
glo chukwu kpokwa unu oku there,2
lekwa gi lee 14 years imprisonment,2
ezi oyi umu akwuna whethdral road,2
mechie onu ahu there osiso,2
lmao na their way e maka ife bu na mmadu welu isi nwanyi bie na aru aja kai if i catch that boy,2
nde mmadụ na iberibe,2
reform gbuo gị ebe ahụ                         kita kita,2
nnukwu nsogbu oh,2
uh yo yo  lekwa ndi nzuzu akuko uwa good governance my foot,2
bia sam kpachara anya gi,2
azinnn ndi mmadu sef,2
ezigbo nsogbu dikwa o,2
the barr ndi a bu ndi mgbu,2
buhari no ebea were olu enye ndi nwuru anwu unu ana acho igbu ya unu atala ya uta unu ama mmadu ole biara leta ya mgbe ahu obu okara mmadu okara mmuo na mba london unu eche na ahu zuru ya oke imata uzo nke ha si bia,2
jesus ole mgbe na,2
inukwa akuko so nwokem na adiba alalu chalu na step oge ufodu obia kwanu here na emelu anyi hard man,2
chukwu mgbe one zi,2
lol ndia ga emelu mmadu alu dat day,2
dont insult ndi akpugo,2
hapu ndi ara enemies of progress,2
amosu neye ya nsogbu,2
posh ọ kwa ị cholu ka anyị gbapụrụ gị na twitter,2
mana iberibe na egbu mmadu,2
chineke kpo gi oku,2
nwanna ehh ike gwuru,2
just negodi excuse ndi mmadu pity,2
m nwete gi ehn,2
ebuka i choro iraputam,2
na onye ara no mind am,2
okwu onye mmiri ligolu,2
big fools chineke kpokwa unu oku,2
w  x  x     obodo bu igwe,2
ọdị egwu nwanne,2
nne eh ike adiro m cha cha,2
o pia cha gi o were ya gbafuo,2
sorry bro alusi ga eh meh ha ihe,2
ezigbo nwanyi kpachara anya ihe ichoro,2
rijuo nsi afo,2
ana ekwu ozo ana eme chineke inokwa ya,2
nkea bụkwa azụ ka a pịa wara onye a,2
ịbụrọ ezigbo mmadụ,2
bịa ehn onye na ede report bbc igbo bu kwa onye ara,2
agada gba chili ụzọ  ònye mgba chi,2
lol ndia di ajo egwu,2
tufiakwa gi abum nwa chineke,2
ike gwuru biko,2
ezigbo ara nna,2
buzo mechie onu i see am na fifa u dey find,2
amu gi di ka osisi matches,2
onye bụ orphan ọ naagwọkwanụ ọgwụ ego,2
nna ehn nya bụ asịrị kwupuru ịke,2
just negodu elu gi na ilo,2
details gbakwa gi okwu there,2
uwa di egwu,2
kee ka agadi ga emeghe onu waaaaa naekwu tuu nnoo animal talk animal talk,2
ndi nmadu sef,2
e say na idiotic deity ndi mmadu nwere onu ojoo shaa,2
ifeanyi ina go ike gi agwugo mu,2
owe bero ihe ihuru,2
mechie onu nwokem,2
dear ike gwu,2
hahahah onye nkuzi kai onu gi ajoka ooo,2
heeeh arụ mere  ụbịam akọ na uche jọkarịchara karịa azịgbakwa,2
kitikpa lacha gi anya there,2
wepu anya gị site na ara,2
god forbidchukwu na pu ekwensu ikeabi a ma nke igwe biko kwa,2
half caste ndi awusa,2
nke m ji buru mmadu a ga na ayi ara,2
afọ sagbukwa gị na abalị a inugo ya sawa gị ọnụ ị just pụta i na akọ waaaaaa ka onye a na agbawa ike ọkpọ,2
isi agbakala nwokea oga esi aba banye imo iwe oku,2
isi gbokwa unu abuo ndi ala ibua,2
mba bia ka m tuba gi ime,2
ina adị ímé eje nà oké  nna nna afọ nsị,2
nne eh ako ka onye egbuwasi isi,2
onyea akpaghi ahu sad,2
otoro gba wa gi anya there nkakwu ezibida,2
gawa biko onye okwu na uka,2
ndị ala abụọ,2
huuuuuuum nwa nnaaa akpi ogbara gi,2
mumuode ewu gambia dika giegbe eligwe gba gbuo gi dia  one love,2
unfortunate nke gi dere,2
nna ike gwuru o,2
isi gini ndi a gaara anyi without condom guy,2
ochichi buhari di egwu,2
ha na eme nzuzu,2
ogbasara gi enyi,2
ndi ala ebe niile,2
ndi ara hiv is real,2
till oku agbagbuo gi ebe a,2
fela wasnt all that ị dị nzuzu,2
i bu onye ara eriri eri kemgbe uwa gi o bu so ogiri okpei ka i naere,2
che fuo ha ndị ala ndị ala,2
olee ka isiri mara na obu onye na act porn na aza afa ahu ma oburu na inaghi elele yaa,2
o dimma obodo bu igwe mana ndi no nime ya bu iron,2
ndị ụchụ everywheretueh,2
ezigbote ndi mgbu,2
jubril gawat and co ndị ịsị gbariri pieces,2
i zunyere ezumike nzuzu ula efifie sunday na ato uto puruiche,2
jiri wayo iwe na ewe gi,2
funa mu na gi ga emeju ife afo,2
lmaooo      nara bu isi nebu ibu onye ozo,2
mkpochie gi nime hotel,2
taah mechie onu dia,2
onye gbaa ọsọ mpa ya,2
dear diamond bank it was about time im sorry ndi igbo si na onye kwo ebe nsogbu ya di e nyere ya aka,2
obodo wu igwe,2
arum dị m this your post bụ nọ ife ọjọọ na aso amụ,2
ichoro ka nkita lachaa gi anya lmao,2
chinenyenwa ala kubakwa gi afo ngahu onye apari,2
mazi okadigbo mechie onu gi there,2
onwu na egbu nwa nikita adighi ekwe ya nu isi nsi,2
nne m ike gwu kwa oh o buru onye calabar ma o bu akwa ibom sef na akogheli udi ife a then i fit try drag am but ndi na eli nsi no time to waste mehn,2
ndi ogbu ara obara,2
ajọ ndụ atogbuola gị nna,2
ndi amuma ugha,2
perfection ndị mmụọ kò nke ndị dị ndụ    confused ga adimakwa,2
broda ike gwuru nmadu o,2
akwuna enweghị taste,2
nna ehn  ike agwula,2
uwa mmebi god fearing and in same tweet oseaka ada ewe ndi obele ndi,2
just negodu onye ara nka,2
ngwá nyenụ mu efee let me continue my search in peace,2
broke bitch tufiakwa gi,2
igbo boys get problem i swear o si ya chineke kpo kwa gioku eehh,2
this govt odo egwu oo,2
heiiiiii britney ha enyego gi jumbo o kwa colorado ka ina ese juu ekwensu na ngwo oru ya niile,2
obi adịro ụmụ áká ahụ mma chaa,2
